frame,time,hand_x,hand_y,hand_z,foot_x,foot_y,foot_z
569,19.045620413739265,54.6081,35.5287,23.8825,57.1303,47.7249,1.5363
570,19.079092505854803,53.6133,35.5287,23.3922,57.3182,47.0483,1.0012
571,19.112564597970337,53.2167,35.5287,23.0415,57.1186,44.4251,1.5000
572,19.14603669008587,52.8298,35.5287,23.2274,56.9975,47.0589,0.9705
573,19.179508782201406,52.6372,35.5287,23.6678,57.5095,47.0420,1.0039
574,19.21298087431694,52.4167,35.5287,23.6286,57.5343,47.7116,0.9199
575,19.246452966432475,52.0127,35.5287,23.0579,57.4533,47.0439,1.0526
576,19.27992505854801,51.5184,35.5287,22.4531,57.5231,47.0416,1.0374
577,19.313397150663544,51.1220,35.5287,22.2007,57.2268,47.7217,1.6079
578,19.34686924277908,58.0450,35.5287,46.5176,57.7995,47.7029,0.8911
579,19.380341334894613,50.4042,35.5287,23.1057,57.2249,47.0514,1.7120
580,19.413813427010147,50.5464,35.5287,22.7537,57.0595,47.0569,1.6482
581,19.447285519125682,43.7743,35.5287,51.0620,57.7045,47.7060,0.9242
582,19.480757611241216,43.1255,35.5287,51.0994,57.4656,47.7138,0.9689
583,19.51422970335675,42.4382,35.5287,51.0642,57.5873,56.1838,0.9338
584,19.54770179547229,52.5682,35.5287,48.1085,57.6520,56.9258,0.8916
585,19.581173887587823,51.6068,35.5287,47.5589,57.6402,56.9262,0.7886
586,19.614645979703358,51.4304,35.5287,47.9833,56.9117,56.2044,1.0418
587,19.648118071818892,50.9415,35.5287,48.0613,57.2247,48.3974,1.6324
588,19.681590163934427,50.4553,35.5287,47.9243,57.2249,47.7217,1.7325
589,19.71506225604996,48.5916,35.5287,22.7503,55.5057,60.0273,0.7792
590,19.748534348165496,48.3307,35.5287,22.5463,55.4487,60.0290,0.9319
591,19.78200644028103,47.9115,35.5287,22.8840,55.7709,60.0195,0.9699
592,19.815478532396565,47.5681,35.5287,22.8149,55.6481,59.2544,1.2472
593,19.8489506245121,47.1404,35.5287,22.9062,55.6087,59.2556,1.3748
594,19.882422716627634,46.6775,35.5287,23.0710,55.6434,59.2546,1.1755
595,19.915894808743168,46.0197,35.5287,23.5615,55.7726,60.0194,0.9246
596,19.949366900858703,45.3085,35.5287,23.4277,55.7612,60.0198,0.9790
597,19.98283899297424,44.2676,35.5287,24.6267,55.7865,60.0190,1.0732
598,20.016311085089775,30.2092,35.5287,50.0059,55.8630,60.0168,1.1278
599,20.04978317720531,30.2150,35.5287,21.8283,55.8626,60.0168,1.2293
600,20.083255269320844,29.9665,35.5287,21.9002,55.7968,60.0187,1.3605
601,20.11672736143638,29.7625,35.5287,22.1714,55.8256,60.0179,1.2728
602,20.150199453551913,29.5888,35.5287,22.4428,55.7612,60.7949,1.1348
603,20.183671545667448,29.5363,35.5287,22.2997,53.2561,61.6492,0.9309
604,20.217143637782982,29.3650,35.5287,22.3798,53.5359,62.4290,0.8484
605,20.250615729898517,29.2940,35.5287,22.1834,53.5840,62.4276,0.8116
606,20.28408782201405,29.1769,35.5287,22.6140,53.3922,60.8641,1.1347
607,20.317559914129586,28.9746,35.5287,22.7744,53.7820,61.6340,1.0311
608,20.35103200624512,28.8887,35.5287,22.8726,53.7262,61.6356,1.0459
609,20.384504098360654,28.7747,35.5287,22.7733,53.5429,61.6409,0.9301
610,20.41797619047619,23.0362,35.5287,49.9376,53.2087,60.8695,1.1551
611,20.451448282591727,22.6715,35.5287,49.8670,53.2419,61.6496,1.0457
612,20.48492037470726,33.2119,35.5287,51.1236,55.6807,60.0221,1.5727
613,20.518392466822796,32.4438,35.5287,49.6569,55.8098,60.0183,1.4300
614,20.55186455893833,27.7581,35.5287,23.1316,55.9966,62.3582,0.6475
615,20.585336651053865,27.4662,35.5287,23.0462,56.5366,68.0551,0.7618
616,20.6188087431694,27.1490,35.5287,23.4852,55.7792,62.3644,1.1974
617,20.652280835284934,27.0428,35.5287,23.2899,55.7985,61.5755,1.2051
618,20.68575292740047,26.4887,35.5287,23.1438,55.8805,61.5731,1.1133
619,20.719225019516003,25.8286,35.5287,23.3502,55.8825,61.5731,1.1039
620,20.752697111631537,28.8725,35.5287,47.7119,55.8848,61.5730,1.1167
621,20.786169203747072,24.7432,35.5287,23.3554,55.7284,61.5776,1.0482
622,20.819641295862606,23.6389,35.5287,23.4154,53.5679,63.2226,1.0060
623,20.85311338797814,22.9106,35.5287,23.6431,53.6150,63.2212,0.8930
624,20.886585480093675,22.4024,35.5287,23.8610,53.7056,64.0200,0.7807
625,20.920057572209213,21.9103,35.5287,23.9713,53.7100,64.0199,0.7660
626,20.953529664324748,21.1455,35.5287,23.7249,47.1665,1.5670,1.5157
627,20.987001756440282,20.2779,35.5287,23.7949,45.3444,-7.5962,1.8831
628,21.020473848555817,19.5277,35.5287,23.8640,45.2973,-8.5042,2.1437
629,21.05394594067135,18.8803,35.5287,23.6133,43.4866,-9.0148,3.5042
630,21.087418032786886,17.4894,35.5287,23.8880,43.4451,-8.7142,3.7491
631,21.12089012490242,16.7481,35.5287,23.7627,42.5778,-14.8973,3.8603
632,21.154362217017955,16.2285,35.5287,23.8269,42.5726,-15.1640,3.9464
633,21.18783430913349,15.7294,35.5287,23.5536,38.4942,0.5565,1.5825
634,21.221306401249024,15.2944,35.5287,23.5430,38.4859,0.5569,1.5311
635,21.254778493364558,15.5918,35.5287,51.4205,38.4859,0.5569,1.5311
636,21.288250585480093,14.8982,35.5287,23.5460,16.3781,-7.6921,1.6652
637,21.321722677595627,14.7773,35.5287,23.2354,16.2727,-6.7935,1.4806
638,21.35519476971116,14.7090,35.5287,23.4798,16.2460,-6.7922,1.3931
639,21.3886668618267,14.5575,35.5287,23.3705,16.1962,-6.4889,1.2324
640,21.422138953942234,14.4786,35.5287,23.3707,15.3677,-12.7221,1.3601
641,21.45561104605777,14.3462,35.5287,23.4125,15.4600,-13.5293,1.5909
642,21.489083138173303,14.3208,35.5287,23.4350,15.4737,-13.5300,1.6767
643,21.522555230288837,14.3090,35.5287,23.5138,15.6112,-14.5889,1.9711
644,21.556027322404372,14.0737,35.5287,23.0947,16.2253,-7.3884,1.2205
645,21.589499414519906,14.0022,35.5287,23.0477,-4.9409,64.8931,0.8194
646,21.62297150663544,14.0476,35.5287,23.2420,-4.8104,63.3327,0.8873
647,21.656443598750975,14.2928,35.5287,23.4323,-4.3998,60.2846,1.1834
648,21.68991569086651,14.2695,35.5287,23.4938,-4.4414,60.2859,1.0606
649,21.723387782982044,14.2100,35.5287,23.1133,-4.8205,61.0467,0.6652
650,21.75685987509758,14.2311,35.5287,23.1734,-4.8469,61.0474,0.7239
651,21.790331967213113,14.2342,35.5287,23.1692,-4.8438,61.0473,0.6833
652,21.82380405932865,21.8395,35.5287,51.7567,-4.4599,60.2864,1.0836
653,21.857276151444186,14.3561,35.5287,22.9596,-4.0341,60.2737,1.4943
654,21.89074824355972,14.3754,35.5287,22.9790,-3.1587,60.2476,2.7881
655,21.924220335675255,14.6092,35.5287,23.0610,-3.1829,60.2483,2.7515
656,21.95769242779079,14.6371,35.5287,23.0732,-3.3889,61.0042,2.5372
657,21.991164519906324,14.6788,35.5287,23.0273,-3.3978,61.0045,2.4967
658,22.024636612021858,14.6918,35.5287,22.9480,-3.7150,61.0139,2.5976
659,22.058108704137393,14.5882,35.5287,22.9911,-3.2677,60.2509,2.7630
660,22.091580796252927,14.6586,35.5287,23.4765,-6.0116,76.6064,1.0680
661,22.12505288836846,15.2674,35.5287,51.1853,-6.0116,76.6064,1.0680
662,22.158524980483996,15.6393,35.5287,51.3519,-6.0301,76.6068,1.1012
663,22.19199707259953,14.8268,35.5287,23.2559,-6.1697,77.5018,1.0292
664,22.225469164715065,16.4202,35.5287,51.7008,-6.0739,70.5872,1.5765
665,22.2589412568306,16.9329,35.5287,51.8255,-5.6871,70.5767,1.5667
666,22.292413348946138,17.5980,35.5287,52.0730,-6.1272,71.4259,1.3034
667,22.325885441061672,18.1857,35.5287,52.0901,-6.5261,78.4101,0.9759
668,22.359357533177207,18.9776,35.5287,52.1641,-6.3862,78.4067,0.9033
669,22.39282962529274,19.8554,35.5287,52.3164,-5.6283,69.7450,1.5608
670,22.426301717408275,20.8170,35.5287,52.2644,-5.9026,71.4199,1.3963
671,22.45977380952381,21.6436,35.5287,52.1909,-6.1775,71.4273,1.2302
672,22.493245901639344,22.4148,35.5287,52.0849,-3.8736,61.7745,2.5571
673,22.52671799375488,23.3793,35.5287,51.8875,-5.0885,71.3982,1.6948
674,22.560190085870413,24.2059,35.5287,51.5941,-5.0510,71.3972,1.6978
675,22.593662177985948,25.0499,35.5287,51.5097,-6.1937,77.5024,1.0238
676,22.627134270101482,32.9570,35.5287,48.8168,15.1029,1.2921,1.3347
677,22.660606362217017,33.6901,35.5287,49.8532,15.0900,1.2927,1.3131
678,22.69407845433255,34.6561,35.5287,49.7439,15.0899,1.2927,1.3387
679,22.727550546448086,35.5215,35.5287,50.0015,16.2399,-7.0913,1.4730
680,22.761022638563624,36.2421,35.5287,50.3993,16.2100,-7.0899,1.4135
681,22.79449473067916,29.2558,35.5287,24.4165,16.2179,-7.0902,1.4061
682,22.827966822794693,28.9310,35.5287,23.9110,16.2362,-7.0911,1.3994
683,22.861438914910227,29.4540,35.5287,23.1285,16.2472,-7.0917,1.4329
684,22.89491100702576,30.2422,35.5287,24.1578,16.8333,-7.1202,3.1507
685,22.928383099141296,31.1074,35.5287,22.9481,16.8616,-7.1215,3.2452
686,22.96185519125683,32.2383,35.5287,23.3636,16.8592,-7.1214,3.1440
687,22.995327283372365,33.2558,35.5287,24.3236,16.8578,-7.1214,3.2323
688,23.0287993754879,34.3646,35.5287,24.5038,16.8441,-7.1207,3.1736
689,23.062271467603434,35.6510,35.5287,24.8374,16.2044,-0.1189,1.5295
690,23.09574355971897,36.7605,35.5287,24.8256,16.1717,-0.1174,1.4902
691,23.129215651834503,37.7461,35.5287,24.3462,16.2387,-0.4558,1.7406
692,23.162687743950038,38.6958,35.5287,24.0451,16.2213,-0.4550,1.7376
693,23.196159836065572,40.1779,35.5287,50.4939,22.3418,103.4085,0.9268
694,23.22963192818111,40.9986,35.5287,50.3759,22.4078,104.5746,1.0550
695,23.263104020296645,41.8872,35.5287,50.1403,22.1720,110.6011,0.7682
696,23.29657611241218,42.7617,35.5287,49.8986,22.1263,114.3717,0.8761
697,23.330048204527714,43.4392,35.5287,49.7784,22.4146,119.5891,1.0547
698,23.363520296643248,45.1248,35.5287,49.2230,28.7063,96.5269,1.9199
699,23.396992388758783,45.7842,35.5287,49.2186,29.1415,112.9977,1.1416
700,23.430464480874317,46.4267,35.5287,49.0283,47.5922,124.7588,0.8853
701,23.46393657298985,46.8844,35.5287,48.9768,47.6411,123.3609,0.9379
702,23.497408665105386,47.3229,35.5287,48.6335,47.7229,123.3600,0.8363
703,23.53088075722092,47.3515,35.5287,48.0492,47.6359,121.9793,0.8581
704,23.564352849336455,45.5685,35.5287,22.7597,47.5972,120.6134,0.8823
705,23.59782494145199,46.3594,35.5287,22.8780,47.6574,120.6127,0.8296
706,23.631297033567524,47.6027,35.5287,22.6710,47.6003,119.2622,0.9076
707,23.664769125683062,48.8300,35.5287,23.1826,47.6497,119.2616,0.7921
708,23.698241217798596,52.4249,35.5287,22.9919,47.7084,117.9244,0.8556
709,23.73171330991413,51.6628,35.5287,48.3983,47.7671,117.9236,0.7796
710,23.765185402029665,54.7362,35.5287,21.9638,47.7474,116.6021,0.8861
711,23.7986574941452,55.8284,35.5287,21.4081,47.9015,116.6000,0.7820
712,23.832129586260734,56.6654,35.5287,21.1996,48.1105,115.2897,0.7919
713,23.86560167837627,57.3692,35.5287,20.8198,48.2834,113.9938,0.8962
714,23.899073770491803,58.0280,35.5287,20.5132,48.6654,115.2819,0.8347
715,23.932545862607338,58.8282,35.5287,20.4552,49.1901,116.5824,0.8537
716,23.966017954722872,59.5552,35.5287,20.3359,50.0235,117.8935,0.9417
717,23.999490046838407,59.0059,35.5287,46.8252,51.0102,119.2179,1.0829
718,24.03296213895394,59.9924,35.5287,47.0048,44.1312,83.7847,1.8083
719,24.066434231069476,61.0149,35.5287,47.2832,45.0779,95.1150,1.7991
720,24.09990632318501,60.7264,35.5287,19.8662,47.2229,99.5180,1.3237
721,24.133378415300548,60.9146,35.5287,19.7892,55.6354,36.4622,0.8183
722,24.166850507416083,60.2009,35.5287,20.3373,55.6867,36.4603,0.8633
723,24.200322599531617,60.7067,35.5287,19.9821,55.6702,35.8759,0.9187
724,24.23379469164715,61.1517,35.5287,19.7832,55.7059,35.8746,0.8683
725,24.267266783762686,66.5768,35.5287,46.2459,55.7957,35.8714,0.8381
726,24.30073887587822,61.7968,35.5287,19.9779,55.6080,35.8782,0.8431
727,24.334210967993755,68.2807,35.5287,46.5192,56.5255,35.8450,0.7320
728,24.36768306010929,68.9473,35.5287,46.8227,59.6258,30.6481,1.4692
729,24.401155152224824,69.5958,35.5287,47.0189,59.5702,30.6502,1.4417
730,24.43462724434036,70.4991,35.5287,46.5590,66.0191,34.9195,0.7445
731,24.468099336455893,70.7799,35.5287,46.8584,59.3555,16.7174,0.8143
732,24.501571428571427,71.3705,35.5287,46.6912,59.1704,16.2733,0.9646
733,24.535043520686962,72.5086,35.5287,46.0093,60.4542,16.2200,0.9175
734,24.568515612802496,72.2754,35.5287,46.5122,60.2042,30.0812,0.7437
735,24.601987704918034,73.0977,35.5287,46.1540,59.9342,30.0913,0.8343
736,24.63545979703357,73.3689,35.5287,46.2152,59.9946,30.6343,0.6997
737,24.668931889149103,73.9689,35.5287,46.0225,59.8941,30.6380,0.7229
738,24.702403981264638,74.7576,35.5287,45.4522,59.8356,30.0951,0.8419
739,24.735876073380172,75.3590,35.5287,45.0278,60.4251,15.3261,1.9788
740,24.769348165495707,75.9329,35.5287,44.7046,60.4288,15.3260,1.9285
741,24.80282025761124,76.7419,35.5287,44.1036,66.8197,19.1863,2.1028
742,24.836292349726776,77.2545,35.5287,44.0671,66.9823,19.6534,1.7467
743,24.86976444184231,77.8188,35.5287,43.7587,66.9027,19.6566,1.8001
744,24.903236533957845,78.4343,35.5287,43.6336,67.7168,20.5805,1.1100
745,24.93670862607338,78.9143,35.5287,43.7207,67.9286,20.0919,0.6439
746,24.970180718188914,79.8755,35.5287,46.9483,73.5604,22.7978,0.7711
747,25.003652810304448,80.5241,35.5287,47.3109,73.8450,22.7866,0.5037
748,25.037124902419986,74.5141,35.5287,18.7739,74.9298,24.7666,1.0279
749,25.07059699453552,74.7132,35.5287,18.3266,74.4966,24.7835,1.4803
750,25.104069086651055,74.9548,35.5287,18.3600,77.0110,22.1637,1.0931
751,25.13754117876659,75.9195,35.5287,18.1758,77.0163,22.1635,1.1048
752,25.171013270882124,81.7878,35.5287,47.3047,76.9833,22.1648,1.0962
753,25.20448536299766,82.0781,35.5287,47.1879,76.4057,22.1877,1.8493
754,25.237957455113193,82.1864,35.5287,46.9732,76.2851,22.1925,1.9518
755,25.271429547228728,82.2983,35.5287,46.8640,77.0426,27.2931,1.2257
756,25.304901639344262,82.2029,35.5287,46.7289,78.0655,21.1363,2.3204
757,25.338373731459797,82.8275,35.5287,46.8680,77.8995,21.1430,2.4381
758,25.37184582357533,82.7506,35.5287,46.6297,77.8950,20.6553,2.4416
759,25.405317915690866,82.6733,35.5287,46.5203,77.7521,19.2169,2.6155
760,25.4387900078064,82.5461,35.5287,46.4158,76.8615,21.6754,0.9795
761,25.472262099921934,82.4688,35.5287,46.3066,76.6282,21.1938,1.0835
762,25.505734192037472,82.4651,35.5287,46.3589,76.5905,21.1953,1.0864
763,25.539206284153007,82.3570,35.5287,46.1111,87.0052,40.8448,0.6018
764,25.57267837626854,82.6133,35.5287,45.9312,86.3611,40.2363,1.5600
765,25.606150468384076,83.9934,35.5287,42.9907,87.3647,43.4043,1.7098
766,25.63962256049961,84.8984,35.5287,43.2420,86.0816,39.6201,1.3794
767,25.673094652615145,85.8618,35.5287,42.8127,87.4736,46.0527,1.2219
768,25.70656674473068,74.8251,35.5287,16.7260,87.2601,45.3890,1.2808
769,25.740038836846214,87.4946,35.5288,42.8485,86.8166,43.4228,1.5421
770,25.77351092896175,88.4014,35.5287,42.2858,95.4811,47.8367,0.4616
771,25.806983021077283,88.8492,35.5287,42.4676,85.6327,36.5757,0.6662
772,25.840455113192817,89.3475,35.5287,42.6305,76.1200,15.1181,0.7681
773,25.87392720530835,92.0731,35.5287,41.1646,76.1242,15.1179,0.7237
774,25.907399297423886,92.6096,35.5287,40.8022,93.7580,44.5066,0.7583
775,25.94087138953942,92.8407,35.5287,40.8321,85.8642,35.9688,0.9006
776,25.97434348165496,92.8727,35.5287,40.7171,85.5078,35.9816,0.7014
777,26.007815573770493,92.8631,35.5287,40.4145,85.2159,34.2226,0.9774
778,26.041287665886028,92.5550,35.5287,40.3994,86.0484,42.7986,1.1222
779,26.074759758001562,92.4595,35.5287,39.6640,86.1091,42.7965,1.0083
780,26.108231850117097,91.9821,35.5287,39.5328,86.1422,43.4455,0.8715
781,26.14170394223263,91.5447,35.5287,39.3405,85.9253,42.8028,0.9545
782,26.175176034348166,90.9869,35.5287,39.3241,93.4094,41.9024,0.8045
783,26.2086481264637,90.4979,35.5287,38.6539,93.3447,41.9046,0.7730
784,26.242120218579235,74.2955,35.5287,14.6257,92.3611,43.2357,0.5147
785,26.27559231069477,74.1157,35.5287,14.4977,91.6732,39.4255,1.2590
786,26.309064402810304,73.8642,35.5287,15.0385,91.6241,38.1875,1.4130
787,26.342536494925838,73.4100,35.5287,15.0529,89.8148,38.2510,1.1121
788,26.376008587041373,73.0768,35.5287,14.9642,85.1289,40.9095,1.0286
789,26.409480679156907,72.9182,35.5287,15.1820,85.1211,40.2793,1.1784
790,26.442952771272445,72.7592,35.5287,15.2555,85.1538,40.2781,1.1674
791,26.47642486338798,72.5622,35.5287,15.2400,85.4427,41.5340,0.9598
792,26.509896955503514,86.6750,35.5287,40.6774,84.8094,40.2901,1.1702
793,26.54336904761905,86.4650,35.5287,40.7393,85.4530,43.4688,0.6665
794,26.576841139734583,84.2247,35.5287,43.2863,78.8633,55.5354,0.9443
795,26.610313231850117,86.0832,35.5287,40.8414,78.7674,55.5383,0.9562
796,26.643785323965652,85.9305,35.5287,41.1074,78.7492,55.5389,0.9528
797,26.677257416081186,85.6012,35.5287,41.3613,78.6175,55.5429,1.1220
798,26.71072950819672,83.2134,35.5287,43.7224,78.8451,56.2843,0.9908
799,26.744201600312255,85.0447,35.5287,42.1380,79.2808,55.5227,0.9695
800,26.77767369242779,82.2364,35.5287,44.3337,78.8223,56.2850,1.0262
801,26.811145784543324,81.6613,35.5287,44.2784,79.4634,56.2656,0.8271
802,26.84461787665886,81.3786,35.5287,44.6377,79.1183,56.2761,0.9876
803,26.878089968774397,80.8585,35.5287,44.7630,78.9087,56.2824,0.9637
804,26.91156206088993,80.4530,35.5287,45.4796,78.9202,56.2821,0.9265
805,26.945034153005466,80.2283,35.5287,45.4055,78.5234,56.2941,1.0614
806,26.978506245121,80.1066,35.5287,45.7222,78.5142,56.2943,1.1435
807,27.011978337236535,79.7761,35.5287,46.0718,78.8113,56.2854,1.0076
808,27.04545042935207,79.5341,35.5287,45.7972,78.4605,56.2960,1.2282
809,27.078922521467604,79.1896,35.5287,45.8297,78.4735,56.2956,1.2013
810,27.112394613583138,78.9363,35.5287,45.5153,78.3229,55.5519,1.2623
811,27.145866705698673,78.6926,35.5287,45.2937,78.3308,55.5516,1.2362
812,27.179338797814207,78.4128,35.5287,45.4332,78.8231,56.2850,0.9199
813,27.21281088992974,78.2624,35.5287,45.3481,78.4387,56.2966,1.3091
814,27.246282982045276,78.1174,35.5287,45.2230,78.2323,55.5546,1.3816
815,27.27975507416081,78.0741,35.5287,45.3277,78.3903,56.2981,1.3636
816,27.313227166276345,77.9883,35.5287,45.1076,78.7085,56.2885,1.1630
817,27.346699258391883,77.8838,35.5287,45.0203,78.6516,57.0447,0.9217
818,27.380171350507418,77.6279,35.5287,44.4983,78.4482,57.0508,1.1092
819,27.413643442622952,76.9568,35.5287,44.3068,79.6549,57.7756,0.7252
820,27.447115534738487,77.2654,35.5287,43.9911,79.3689,57.0231,0.9246
821,27.48058762685402,77.0380,35.5287,43.8372,79.4735,57.0200,1.1021
822,27.514059718969555,77.1257,35.5287,43.4409,79.7635,58.5397,0.8378
823,27.54753181108509,77.3343,35.5287,43.6309,79.7532,58.5400,0.8470
824,27.581003903200624,77.4760,35.5287,43.7966,78.5228,58.5765,1.2027
825,27.61447599531616,77.2862,35.5287,43.0244,79.6412,58.5433,0.8590
826,27.647948087431693,77.5893,35.5287,43.5002,79.6628,58.5427,0.8943
827,27.681420179547228,77.5011,35.5287,43.0720,78.6776,59.3455,1.2417
828,27.714892271662762,77.6845,35.5287,43.2804,78.8562,60.1203,1.1367
829,27.748364363778297,77.6093,35.5287,42.9863,78.8240,60.1213,1.1802
830,27.78183645589383,77.8847,35.5287,43.3780,79.2293,60.1094,0.8670
831,27.81530854800937,78.0175,35.5287,43.0258,79.1892,60.1106,0.8977
832,27.848780640124904,78.1371,35.5287,43.3931,79.3143,60.8938,0.7952
833,27.88225273224044,78.0763,35.5287,42.8944,79.5497,61.6805,0.7305
834,27.915724824355973,78.5134,35.5287,42.9951,79.3340,60.8932,0.8677
835,27.949196916471507,78.7059,35.5287,42.9195,79.3430,60.8929,0.8957
836,27.98266900858704,78.7568,35.5287,42.9042,79.6404,61.6779,0.7712
837,28.016141100702576,79.1697,35.5287,42.6909,79.5431,61.6807,0.8325
838,28.04961319281811,79.5663,35.5287,42.7381,79.5588,61.6802,0.8528
839,28.083085284933645,79.8235,35.5287,43.4241,79.7748,62.4743,0.7365
840,28.11655737704918,80.1788,35.5287,42.6961,78.0135,62.5246,1.1737
841,28.150029469164714,80.3692,35.5287,42.5929,79.4833,62.4827,0.7835
842,28.18350156128025,80.3435,35.5287,42.7002,79.4514,62.4836,0.7951
843,28.216973653395783,81.1163,35.5287,43.1574,79.5152,60.8879,0.9110
844,28.250445745511318,81.6084,35.5287,43.0802,79.7451,61.6748,0.7611
845,28.283917837626856,81.9901,35.5287,42.4178,79.8419,61.6721,0.8564
846,28.31738992974239,82.1239,35.5287,42.2365,70.8720,50.7186,2.1967
847,28.350862021857925,85.5694,35.5287,41.1163,70.9815,50.0152,2.3664
848,28.38433411397346,74.9487,35.5287,39.7338,71.2330,50.0071,2.0204
849,28.417806206088994,73.4608,35.5287,39.5221,71.5203,49.9979,1.9548
850,28.451278298204528,72.3948,35.5287,38.0543,71.8468,49.2928,1.8711
851,28.484750390320063,73.3686,35.5287,17.3287,72.3755,49.2758,1.7032
852,28.518222482435597,73.7131,35.5287,17.3678,72.8212,48.5721,1.2240
853,28.55169457455113,72.0897,35.5287,13.6078,68.3357,32.5459,1.1117
